0	838	0.0	0.0
1	6325	0.025	0.08333333333333333
2	7606	0.016666666666666666	0.05555555555555555
3	5625	0.025	0.10416666666666666
4	5440	0.030000000000000006	0.11666666666666665
5	1534	0.025000000000000005	0.09722222222222221
6	1304	0.021428571428571432	0.08333333333333333
7	4712	0.018750000000000003	0.07291666666666666
8	1346	0.022222222222222223	0.0713507625272331
9	5544	0.02	0.0642156862745098
10	6733	0.022727272727272728	0.07352941176470587
11	7095	0.020833333333333332	0.06740196078431372
12	6843	0.019230769230769232	0.06221719457013574
13	6487	0.02142857142857143	0.07205882352941176
14	1170	0.02333333333333333	0.08947712418300653
15	5026	0.021875000000000002	0.08388480392156862
16	4567	0.02058823529411765	0.07895040369088811
17	2233	0.022222222222222223	0.08150871459694989
18	16	0.02368421052631579	0.08050825593395253
19	1979	0.0225	0.0764828431372549
20	5293	0.02619047619047619	0.09188842203548087
21	1328	0.025	0.08771167557932263
22	5299	0.02391304347826087	0.08389812446717818
23	6776	0.02291666666666667	0.08040236928104574
24	3830	0.024000000000000004	0.08518627450980391
25	552	0.02307692307692308	0.08190987933634991
26	6171	0.024074074074074078	0.0862835875090777
27	2230	0.02321428571428572	0.08320203081232493
28	2166	0.02241379310344828	0.08033299526707234
29	1555	0.025000000000000005	0.09098856209150326
30	7225	0.024193548387096777	0.08805344718532573
31	2332	0.026562500000000003	0.08877399918300655
32	6208	0.02575757575757576	0.08608387799564271
33	6157	0.027941176470588237	0.09531670511341793
34	7468	0.02857142857142857	0.09576797385620917
35	7571	0.027777777777777776	0.09310775236020336
36	5937	0.02702702702702703	0.09059132662073839
37	5100	0.027631578947368424	0.09347050223598212
38	5337	0.026923076923076925	0.09107382269146977
39	1599	0.026250000000000002	0.08879697712418301
40	1945	0.02682926829268293	0.08866371751952815
41	3691	0.02619047619047619	0.08655267662620604
42	1925	0.025581395348837212	0.08453982368141055
43	854	0.026136363636363638	0.09019422162804516
44	5831	0.025555555555555557	0.08818990559186639
45	3818	0.025	0.08627273373117364
46	4397	0.024468085106382983	0.08443714365178696
47	500	0.028125	0.08908829290263114
48	4491	0.027551020408163266	0.08727016447604682
49	1237	0.027000000000000003	0.08552476118652588
50	2072	0.02647058823529412	0.0838478050848293
51	4580	0.025961538461538463	0.08223534729473643
52	2632	0.02547169811320755	0.08068373696842064
53	3450	0.025	0.07918959369122767
54	329	0.025454545454545455	0.07940267545882518
55	6029	0.025892857142857145	0.07947286577801284
56	2890	0.026315789473684216	0.07859460084692282
